,carpeta_numero,nombre_imagen,prediccion
302,2119865447353410757,"[['2019-08-27_17-41-15_UTC_2.jpg'], ['2119865447353410757_1.jpg']]","[['Jacket'], ['Blouse']]"
303,2123656050574698428,"[['2019-09-01_23-12-30_UTC_2.jpg'], ['2123656050574698428_1.jpg']]","[['Top'], ['Jacket']]"
304,2127271200238126915,"[['2019-09-06_22-55-10_UTC_3.jpg'], ['2127271200238126915_1.jpg'], ['2127271200238126915_2.jpg']]","[['Tee'], ['Sweater'], ['Tee']]"
305,2128689356605419285,[['2128689356605419285.jpg']],[['Blouse']]
306,2131629054831100014,[['2131629054831100014.jpg']],[['Dress']]
307,2132361428409909093,"[['2019-09-13_23-28-32_UTC_4.jpg'], ['2132361428409909093_1.jpg'], ['2132361428409909093_2.jpg'], ['2132361428409909093_3.jpg']]","[['Blouse'], ['Dress'], ['Jacket'], ['Jacket']]"
308,2133865036741836841,[['2133865036741836841.jpg']],[['Shorts']]
309,2137981329338198691,[['2137981329338198691.jpg']],[['Skirt']]
310,2138917851813946634,"[['2019-09-23_00-34-59_UTC_2.jpg'], ['2138917851813946634_1.jpg']]","[['Jacket'], ['Blouse']]"
311,2139473255207845837,[['2139473255207845837.jpg']],[['Dress']]
312,2145264961933250707,"[['2019-10-01_18-45-33_UTC_3.jpg'], ['2145264961933250707_1.jpg'], ['2145264961933250707_2.jpg']]","[['Sweater'], ['Shorts'], ['Tee']]"
313,2148354143744329611,[['2148354143744329611.jpg']],[['Dress']]
314,2149052863293106320,"[['2019-10-07_00-11-26_UTC_4.jpg'], ['2149052863293106320_1.jpg'], ['2149052863293106320_2.jpg'], ['2149052863293106320_3.jpg']]","[['Dress'], ['Skirt'], ['Dress'], ['Skirt']]"
315,2149792109230298289,[['2149792109230298289.jpg']],[['Jacket']]
316,2149808859778967539,[['2149808859778967539.jpg']],[['Jacket']]
317,2151028012720578539,"[['2019-10-09_17-35-42_UTC_4.jpg'], ['2151028012720578539_1.jpg'], ['2151028012720578539_2.jpg'], ['2151028012720578539_3.jpg']]","[['Skirt'], ['Dress'], ['Dress'], ['Dress']]"
318,2152663186461806627,[['2152663186461806627.jpg']],[['Dress']]
319,2153967369219626365,"[['2019-10-13_18-55-41_UTC_3.jpg'], ['2153967369219626365_1.jpg'], ['2153967369219626365_2.jpg']]","[['Jacket'], ['Tee'], ['Jacket']]"
320,2159049605883211347,[['2159049605883211347.jpg']],[['Skirt']]
321,2159219737523872259,[['2159219737523872259.jpg']],[['Sweater']]
322,2161378010884522474,[['2161378010884522474.jpg']],[['Tee']]
323,2164297563507579939,[['2164297563507579939.jpg']],[['Blouse']]
324,2166461452999692308,[['2166461452999692308.jpg']],[['Sweater']]
325,2167101325095785463,[['2167101325095785463.jpg']],[['Skirt']]
